"year","cbsa","mdiv","stcou","name","lsad","births","deaths","domesticmig","internationalmig","naturalinc","netmig","npopchg_","popestimate","residual"
2003,"19760",NA,22011,"Beauregard Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19760",NA,NA,"De Ridder, LA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"19780",NA,19049,"Dallas County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19780",NA,19077,"Guthrie County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19780",NA,19121,"Madison County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19780",NA,19153,"Polk County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19780",NA,19181,"Warren County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19780",NA,NA,"Des Moines-West Des Moines, IA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"19820",19804,26163,"Wayne County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19820",19804,NA,"Detroit-Livonia-Dearborn, MI","Metropolitan Division",1,1,1,1,1,1,1,1,1
2003,"19820",47644,26087,"Lapeer County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19820",47644,26093,"Livingston County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19820",47644,26099,"Macomb County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19820",47644,26125,"Oakland County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19820",47644,26147,"St. Clair County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19820",47644,NA,"Warren-Troy-Farmington Hills, MI","Metropolitan Division",1,1,1,1,1,1,1,1,1
2003,"19820",NA,NA,"Detroit-Warren-Livonia, MI","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"19860",NA,38007,"Billings County, ND","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19860",NA,38089,"Stark County, ND","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19860",NA,NA,"Dickinson, ND","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"19900",NA,45033,"Dillon County, SC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19900",NA,NA,"Dillon, SC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"19940",NA,17103,"Lee County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19940",NA,NA,"Dixon, IL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"19980",NA,20057,"Ford County, KS","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"19980",NA,NA,"Dodge City, KS","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20020",NA,1061,"Geneva County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20020",NA,1067,"Henry County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20020",NA,1069,"Houston County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20020",NA,NA,"Dothan, AL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20060",NA,13003,"Atkinson County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20060",NA,13069,"Coffee County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20060",NA,NA,"Douglas, GA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20100",NA,10001,"Kent County, DE","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20100",NA,NA,"Dover, DE","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20140",NA,13167,"Johnson County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20140",NA,13175,"Laurens County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20140",NA,NA,"Dublin, GA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20180",NA,42033,"Clearfield County, PA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20180",NA,NA,"DuBois, PA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20220",NA,19061,"Dubuque County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20220",NA,NA,"Dubuque, IA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20260",NA,27017,"Carlton County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20260",NA,27137,"St. Louis County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20260",NA,55031,"Douglas County, WI","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20260",NA,NA,"Duluth, MN-WI","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20300",NA,48341,"Moore County, TX","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20300",NA,NA,"Dumas, TX","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20340",NA,40137,"Stephens County, OK","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20340",NA,NA,"Duncan, OK","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20380",NA,37085,"Harnett County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20380",NA,NA,"Dunn, NC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20420",NA,8067,"La Plata County, CO","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20420",NA,NA,"Durango, CO","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20460",NA,40013,"Bryan County, OK","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20460",NA,NA,"Durant, OK","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20500",NA,37037,"Chatham County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20500",NA,37063,"Durham County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20500",NA,37135,"Orange County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20500",NA,37145,"Person County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20500",NA,NA,"Durham, NC","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20540",NA,47045,"Dyer County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20540",NA,NA,"Dyersburg, TN","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20580",NA,48323,"Maverick County, TX","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20580",NA,NA,"Eagle Pass, TX","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20620",NA,39029,"Columbiana County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20620",NA,NA,"East Liverpool-Salem, OH","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20660",NA,24041,"Talbot County, MD","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20660",NA,NA,"Easton, MD","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20700",NA,42089,"Monroe County, PA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20700",NA,NA,"East Stroudsburg, PA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20740",NA,55017,"Chippewa County, WI","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20740",NA,55035,"Eau Claire County, WI","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20740",NA,NA,"Eau Claire, WI","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20780",NA,8037,"Eagle County, CO","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20780",NA,8065,"Lake County, CO","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20780",NA,NA,"Edwards, CO","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20820",NA,17049,"Effingham County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20820",NA,NA,"Effingham, IL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20900",NA,48481,"Wharton County, TX","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20900",NA,NA,"El Campo, TX","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20940",NA,6025,"Imperial County, CA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20940",NA,NA,"El Centro, CA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"20980",NA,5139,"Union County, AR","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"20980",NA,NA,"El Dorado, AR","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21020",NA,37029,"Camden County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21020",NA,37139,"Pasquotank County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21020",NA,37143,"Perquimans County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21020",NA,NA,"Elizabeth City, NC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21060",NA,21093,"Hardin County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21060",NA,21123,"Larue County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21060",NA,NA,"Elizabethtown, KY","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21120",NA,40009,"Beckham County, OK","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21120",NA,NA,"Elk City, OK","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21140",NA,18039,"Elkhart County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21140",NA,NA,"Elkhart-Goshen, IN","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21220",NA,32007,"Elko County, NV","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21220",NA,32011,"Eureka County, NV","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21220",NA,NA,"Elko, NV","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21260",NA,53037,"Kittitas County, WA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21260",NA,NA,"Ellensburg, WA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21300",NA,36015,"Chemung County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21300",NA,NA,"Elmira, NY","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21340",NA,48141,"El Paso County, TX","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21340",NA,NA,"El Paso, TX","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21380",NA,20017,"Chase County, KS","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21380",NA,20111,"Lyon County, KS","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21380",NA,NA,"Emporia, KS","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21420",NA,40047,"Garfield County, OK","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21420",NA,NA,"Enid, OK","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21460",NA,1031,"Coffee County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21460",NA,1045,"Dale County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21460",NA,NA,"Enterprise-Ozark, AL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21500",NA,42049,"Erie County, PA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21500",NA,NA,"Erie, PA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21540",NA,26041,"Delta County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21540",NA,NA,"Escanaba, MI","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21580",NA,35039,"Rio Arriba County, NM","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21580",NA,NA,"Espanola, NM","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21640",NA,1005,"Barbour County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21640",NA,13239,"Quitman County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21640",NA,NA,"Eufaula, AL-GA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21660",NA,41039,"Lane County, OR","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21660",NA,NA,"Eugene-Springfield, OR","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21700",NA,6023,"Humboldt County, CA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21700",NA,NA,"Eureka-Arcata-Fortuna, CA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21740",NA,56041,"Uinta County, WY","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21740",NA,NA,"Evanston, WY","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21780",NA,18051,"Gibson County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21780",NA,18129,"Posey County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21780",NA,18163,"Vanderburgh County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21780",NA,18173,"Warrick County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21780",NA,21101,"Henderson County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21780",NA,21233,"Webster County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21780",NA,NA,"Evansville, IN-KY","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21820",NA,2090,"Fairbanks North Star Borough, AK","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21820",NA,NA,"Fairbanks, AK","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21860",NA,27091,"Martin County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21860",NA,NA,"Fairmont, MN","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21900",NA,54049,"Marion County, WV","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21900",NA,NA,"Fairmont, WV","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"21980",NA,32001,"Churchill County, NV","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"21980",NA,NA,"Fallon, NV","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22020",NA,27027,"Clay County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22020",NA,38017,"Cass County, ND","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22020",NA,NA,"Fargo, ND-MN","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22060",NA,27131,"Rice County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22060",NA,NA,"Faribault-Northfield, MN","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22100",NA,29187,"St. Francois County, MO","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22100",NA,NA,"Farmington, MO","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22140",NA,35045,"San Juan County, NM","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22140",NA,NA,"Farmington, NM","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22180",NA,37051,"Cumberland County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22180",NA,37093,"Hoke County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22180",NA,NA,"Fayetteville, NC","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22220",NA,5007,"Benton County, AR","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22220",NA,5087,"Madison County, AR","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22220",NA,5143,"Washington County, AR","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22220",NA,29119,"McDonald County, MO","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22220",NA,NA,"Fayetteville-Springdale-Rogers, AR-MO","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22260",NA,27111,"Otter Tail County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22260",NA,NA,"Fergus Falls, MN","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22280",NA,32019,"Lyon County, NV","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22280",NA,NA,"Fernley, NV","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22300",NA,39063,"Hancock County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22300",NA,NA,"Findlay, OH","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22340",NA,13017,"Ben Hill County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22340",NA,13155,"Irwin County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22340",NA,NA,"Fitzgerald, GA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22380",NA,4005,"Coconino County, AZ","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22380",NA,NA,"Flagstaff, AZ","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22420",NA,26049,"Genesee County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22420",NA,NA,"Flint, MI","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22500",NA,45031,"Darlington County, SC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22500",NA,45041,"Florence County, SC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22500",NA,NA,"Florence, SC","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22520",NA,1033,"Colbert County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22520",NA,1077,"Lauderdale County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22520",NA,NA,"Florence-Muscle Shoals, AL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22540",NA,55039,"Fond du Lac County, WI","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22540",NA,NA,"Fond du Lac, WI","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22580",NA,37161,"Rutherford County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22580",NA,NA,"Forest City, NC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22620",NA,5123,"St. Francis County, AR","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22620",NA,NA,"Forrest City, AR","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22660",NA,8069,"Larimer County, CO","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22660",NA,NA,"Fort Collins-Loveland, CO","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22700",NA,19187,"Webster County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22700",NA,NA,"Fort Dodge, IA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22780",NA,29169,"Pulaski County, MO","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22780",NA,NA,"Fort Leonard Wood, MO","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22800",NA,19111,"Lee County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22800",NA,29045,"Clark County, MO","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22800",NA,NA,"Fort Madison-Keokuk, IA-MO","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22820",NA,8087,"Morgan County, CO","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22820",NA,NA,"Fort Morgan, CO","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22840",NA,1049,"DeKalb County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22840",NA,NA,"Fort Payne, AL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22860",NA,22115,"Vernon Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22860",NA,NA,"Fort Polk South, LA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22900",NA,5033,"Crawford County, AR","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22900",NA,5047,"Franklin County, AR","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22900",NA,5131,"Sebastian County, AR","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22900",NA,40079,"Le Flore County, OK","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22900",NA,40135,"Sequoyah County, OK","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22900",NA,NA,"Fort Smith, AR-OK","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"22980",NA,13225,"Peach County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"22980",NA,NA,"Fort Valley, GA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23020",NA,12091,"Okaloosa County, FL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23020",NA,NA,"Fort Walton Beach-Crestview-Destin, FL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23060",NA,18003,"Allen County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23060",NA,18179,"Wells County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23060",NA,18183,"Whitley County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23060",NA,NA,"Fort Wayne, IN","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23140",NA,18023,"Clinton County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23140",NA,NA,"Frankfort, IN","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23180",NA,21005,"Anderson County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23180",NA,21073,"Franklin County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23180",NA,NA,"Frankfort, KY","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23240",NA,48171,"Gillespie County, TX","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23240",NA,NA,"Fredericksburg, TX","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23300",NA,17177,"Stephenson County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23300",NA,NA,"Freeport, IL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23340",NA,31053,"Dodge County, NE","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23340",NA,NA,"Fremont, NE","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23380",NA,39143,"Sandusky County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23380",NA,NA,"Fremont, OH","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23420",NA,6019,"Fresno County, CA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23420",NA,NA,"Fresno, CA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23460",NA,1055,"Etowah County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23460",NA,NA,"Gadsden, AL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23500",NA,45021,"Cherokee County, SC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23500",NA,NA,"Gaffney, SC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23540",NA,12001,"Alachua County, FL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23540",NA,12041,"Gilchrist County, FL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23540",NA,NA,"Gainesville, FL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23580",NA,13139,"Hall County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23580",NA,NA,"Gainesville, GA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23620",NA,48097,"Cooke County, TX","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23620",NA,NA,"Gainesville, TX","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23660",NA,17095,"Knox County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23660",NA,17187,"Warren County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23660",NA,NA,"Galesburg, IL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23700",NA,35031,"McKinley County, NM","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23700",NA,NA,"Gallup, NM","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23780",NA,20055,"Finney County, KS","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23780",NA,NA,"Garden City, KS","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23820",NA,32005,"Douglas County, NV","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23820",NA,NA,"Gardnerville Ranchos, NV","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23860",NA,45043,"Georgetown County, SC","County or equivalent",1,1,1,1,1,1,1,1,1
2003,"23860",NA,NA,"Georgetown, SC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2003,"23900",NA,42001,"Adams County, PA","County or equivalent",1,1,1,1,1,1,1,1,1
